playerId,playerName,deviceId,soccerFieldId,raw_time,epoch_time,session,latitude,longitude,altitude,satellite,pdop,speed,heading,accX,accY,accZ,rotX,rotY,rotZ,pitch,roll,temp,step,crc,cnt,synced
,,,,1615075223.00000000000000000,07.03.2021 00:00:23.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5214,-492,5834,381,-259,108,-42.48622894,-11.20214176,-4160,4,21858,43533,0
,,,,1615075223.50000000000000000,07.03.2021 00:00:23.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5394,-422,5920,-97,62,40,-42.13303375,-9.07194996,-4176,4,21172,43534,0
,,,,1615075224.00000000000000000,07.03.2021 00:00:24.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5428,-428,5796,-25,375,-65,-41.64884186,-8.98031902,-4144,4,61806,43535,0
,,,,1615075224.50000000000000000,07.03.2021 00:00:24.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5626,-736,6534,-351,-12,44,-41.43336487,-9.19244099,-4160,4,48465,43536,0
,,,,1615075225.00000000000000000,07.03.2021 00:00:25.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5056,-940,6186,-70,611,-302,-40.14514923,-7.86444902,-4176,4,19915,43537,0
,,,,1615075225.50000000000000000,07.03.2021 00:00:25.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5854,-1676,4104,-3148,209,-3481,-51.29901505,-8.42978764,-4176,4,46803,43538,0
,,,,1615075226.00000000000000000,07.03.2021 00:00:26.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,4594,3406,8394,-720,-377,1367,-50.98712540,-35.64777756,-4160,5,9770,43539,0
,,,,1615075226.50000000000000000,07.03.2021 00:00:26.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5120,1792,9890,-353,3775,-2999,-40.74827576,-19.24559402,-4352,5,51791,43540,0
,,,,1615075227.00000000000000000,07.03.2021 00:00:27.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,6282,-3458,-3490,25936,-5246,790,-41.52785492,118.01974487,-4144,6,34596,43541,0
,,,,1615075227.50000000000000000,07.03.2021 00:00:27.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,18374,862,-3736,-5724,13960,3577,-36.70355225,70.51483917,-4112,8,8626,43542,0
,,,,1615075228.00000000000000000,07.03.2021 00:00:28.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5538,-10,-318,-1383,-1392,3764,-43.04232025,105.42442322,-3856,9,22251,43543,0
,,,,1615075228.50000000000000000,07.03.2021 00:00:28.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,6692,-1348,-166,2266,-229,-1167,-49.49057770,85.52358246,-4096,9,49878,43544,0
,,,,1615075229.00000000000000000,07.03.2021 00:00:29.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7554,-3888,-1948,-3439,2205,3103,-54.51922989,60.10740280,-4096,9,624,43545,0
,,,,1615075229.50000000000000000,07.03.2021 00:00:29.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,4522,-5778,612,-3380,-454,385,-54.54040146,21.65240669,-4144,9,8928,43546,0
,,,,1615075230.00000000000000000,07.03.2021 00:00:30.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,3204,-1842,-3576,-7955,-8339,-1836,-77.29225922,-9.09136868,-4080,10,41652,43547,0
,,,,1615075230.50000000000000000,07.03.2021 00:00:30.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,4710,1076,-9610,935,1647,12084,-112.39538574,-34.78784180,-4080,11,65000,43548,0
,,,,1615075231.00000000000000000,07.03.2021 00:00:31.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,3750,-5114,-2446,937,-175,146,-101.47704315,-14.08673096,-4064,11,18688,43549,0
,,,,1615075231.50000000000000000,07.03.2021 00:00:31.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,1264,-3672,1468,-9735,9104,-2473,-84.04549408,-11.09292793,-4096,12,53430,43550,0
,,,,1615075232.00000000000000000,07.03.2021 00:00:32.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,2246,-4354,-5460,9476,7538,-6635,-62.36844254,-20.92659187,-4064,13,1809,43551,0
,,,,1615075232.50000000000000000,07.03.2021 00:00:32.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,9138,-3932,-1368,3622,-3336,-4575,-73.88895416,-25.44982338,-4080,15,44559,43552,0
,,,,1615075233.00000000000000000,07.03.2021 00:00:33.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,2182,-4088,-6510,8660,-1791,8805,-89.63574982,-7.93604279,-4048,16,14677,43553,0
,,,,1615075233.50000000000000000,07.03.2021 00:00:33.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5216,-4986,-2132,-5363,-1422,-4836,-86.73480225,-11.05557060,-4016,17,49597,43554,0
,,,,1615075234.00000000000000000,07.03.2021 00:00:34.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7410,-184,-3248,1081,285,-1418,-103.33117676,-27.07884026,-4048,19,29061,43555,0
,,,,1615075234.50000000000000000,07.03.2021 00:00:34.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,10976,-1680,-4246,-1246,-2573,-111,-92.77144623,-14.67586422,-4048,21,25560,43556,0
,,,,1615075235.00000000000000000,07.03.2021 00:00:35.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7210,-426,-2180,-1032,1876,1183,-79.28386688,-17.98044014,-4032,22,14936,43557,0
,,,,1615075235.50000000000000000,07.03.2021 00:00:35.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,8918,-2496,844,-351,1176,-67,-71.35475159,-21.04410934,-4000,22,43565,43558,0
,,,,1615075236.00000000000000000,07.03.2021 00:00:36.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,9414,-910,-1562,784,2205,-2264,-92.08197784,-17.11489677,-4000,23,11538,43559,0
,,,,1615075236.50000000000000000,07.03.2021 00:00:36.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,6874,2922,-1008,526,-939,996,-105.49631500,-5.36530542,-4000,24,48634,43560,0
,,,,1615075237.00000000000000000,07.03.2021 00:00:37.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,8074,-106,-5298,50,2419,817,-104.79994202,5.70278931,-4016,26,56317,43561,0
,,,,1615075237.50000000000000000,07.03.2021 00:00:37.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7366,1450,-4598,-1606,-1738,2637,-105.79148865,-8.25369167,-3952,27,57278,43562,0
,,,,1615075238.00000000000000000,07.03.2021 00:00:38.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7332,-968,-4430,2951,-1128,1439,-118.52719116,-20.56414986,-3984,29,28455,43563,0
,,,,1615075238.50000000000000000,07.03.2021 00:00:38.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,4970,-4814,2460,4559,789,-2054,-110.22182465,-14.60251999,-3952,30,20171,43564,0
,,,,1615075239.00000000000000000,07.03.2021 00:00:39.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7528,-386,-3498,511,1384,461,-104.23700714,-15.28588867,-3984,31,26604,43565,0
,,,,1615075239.50000000000000000,07.03.2021 00:00:39.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7838,-516,-4660,-590,-184,-13,-106.55553436,-11.98701572,-3952,33,49540,43566,0
,,,,1615075240.00000000000000000,07.03.2021 00:00:40.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7586,-460,-3810,-201,-130,-109,-109.09664154,-11.31926060,-3968,33,47701,43567,0
,,,,1615075240.50000000000000000,07.03.2021 00:00:40.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7334,-1674,-3896,-6733,192,2477,-111.37864685,-33.38151932,-3920,33,19881,43568,0
,,,,1615075241.00000000000000000,07.03.2021 00:00:41.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7114,1876,-4162,-4530,124,2447,-118.09847260,-71.81216431,-3920,33,26910,43569,0
,,,,1615075241.50000000000000000,07.03.2021 00:00:41.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7004,602,-5754,862,-745,-510,-124.99783325,-61.30589294,-3904,33,47774,43570,0
,,,,1615075242.00000000000000000,07.03.2021 00:00:42.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7484,-68,-4130,-167,638,43,-120.60496521,-48.60007095,-3904,33,35413,43571,0
,,,,1615075242.50000000000000000,07.03.2021 00:00:42.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7920,-780,-3778,-693,-1018,457,-120.92967224,-42.89285660,-3888,33,29570,43572,0
,,,,1615075243.00000000000000000,07.03.2021 00:00:43.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,6330,870,-5758,-4762,-901,1621,-128.02055359,-52.93038559,-3904,33,63806,43573,0
,,,,1615075243.50000000000000000,07.03.2021 00:00:43.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,6390,1756,-5140,-2138,444,2085,-128.72087097,-66.02663422,-3904,33,6755,43574,0
,,,,1615075244.00000000000000000,07.03.2021 00:00:44.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,6846,-354,-5020,324,-33,310,-125.50485992,-55.96469879,-3872,33,36918,43575,0
,,,,1615075244.50000000000000000,07.03.2021 00:00:44.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7516,-804,-4130,-340,-864,-84,-125.01791382,-47.93920898,-3888,33,613,43576,0
,,,,1615075245.00000000000000000,07.03.2021 00:00:45.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,6370,292,-5528,-1248,-916,-10,-130.69789124,-48.91030121,-3600,33,7424,43577,0
,,,,1615075245.50000000000000000,07.03.2021 00:00:45.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5670,1096,-6234,-393,-456,-457,-135.99697876,-44.60520935,-3856,33,14098,43578,0
,,,,1615075246.00000000000000000,07.03.2021 00:00:46.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5782,1212,-6290,772,1043,-114,-133.55401611,-31.12915039,-3824,33,57223,43579,0
,,,,1615075246.50000000000000000,07.03.2021 00:00:46.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7478,30,-4386,-198,1207,99,-121.80420685,-21.52394295,-3808,33,52527,43580,0
,,,,1615075247.00000000000000000,07.03.2021 00:00:47.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5906,-616,-4820,801,573,-79,-122.06089783,-15.77207088,-3808,35,54587,43581,0
,,,,1615075247.50000000000000000,07.03.2021 00:00:47.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,6642,-544,-3930,1004,114,1226,-120.58374023,-7.15605497,-3824,35,32283,43582,0
,,,,1615075248.00000000000000000,07.03.2021 00:00:48.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7436,-2514,-3900,-149,-1642,339,-123.04752350,-15.89726257,-3760,35,7431,43583,0
,,,,1615075248.50000000000000000,07.03.2021 00:00:48.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5032,-4044,-6286,-970,99,-1080,-134.34741211,-11.49453640,-3792,35,37185,43584,0
,,,,1615075249.09999990463256836,07.03.2021 00:00:49.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7188,-1854,-4008,-1562,1699,-311,-123.39553070,-22.25224304,-3744,36,44662,43521,0
,,,,1615075249.59999990463256836,07.03.2021 00:00:49.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,6652,-920,-4980,-1766,-334,-291,-123.32462311,-27.55773926,-3776,36,3194,43522,0
,,,,1615075250.09999990463256836,07.03.2021 00:00:50.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,6744,1554,-5198,998,651,-1362,-125.34669495,-28.54415894,-3776,36,6880,43523,0
,,,,1615075250.59999990463256836,07.03.2021 00:00:50.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,6908,390,-4954,683,1037,485,-121.59370422,-12.16801548,-3760,36,47204,43524,0
,,,,1615075251.00000000000000000,07.03.2021 00:00:51.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7816,-388,-3700,-731,163,572,-117.01167297,-9.69645786,-3744,36,24400,43525,0
,,,,1615075251.59999990463256836,07.03.2021 00:00:51.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7552,-862,-4166,-1037,912,479,-115.18736267,-14.45108986,-3712,36,12114,43526,0
,,,,1615075252.09999990463256836,07.03.2021 00:00:52.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7934,-46,-3160,-1472,310,492,-110.32984924,-25.59482574,-3712,36,31350,43527,0
,,,,1615075252.59999990463256836,07.03.2021 00:00:52.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7810,-436,-2842,-137,-186,48,-110.08506012,-22.25143051,-3712,36,16607,43528,0
,,,,1615075253.09999990463256836,07.03.2021 00:00:53.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7572,-234,-3568,3483,-793,-1807,-115.04887390,-8.56217098,-3696,36,4509,43529,0
,,,,1615075253.59999990463256836,07.03.2021 00:00:53.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7028,-698,-4658,1314,-1333,-734,-124.78594971,11.57132149,-3728,36,21783,43530,0
,,,,1615075254.09999990463256836,07.03.2021 00:00:54.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7036,-480,-4862,-3138,801,1117,-124.82455444,1.13204432,-3680,36,61657,43531,0
,,,,1615075254.59999990463256836,07.03.2021 00:00:54.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7668,-146,-3730,-2152,803,740,-116.24065399,-21.20523071,-3680,36,46952,43532,0
,,,,1615075255.09999990463256836,07.03.2021 00:00:55.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7708,-10,-3276,57,306,-143,-113.03356934,-20.90441513,-3696,36,21726,43533,0
,,,,1615075255.59999990463256836,07.03.2021 00:00:55.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7858,-254,-3138,-586,161,-10,-112.48252106,-19.33837700,-3664,36,47635,43534,0
,,,,1615075256.09999990463256836,07.03.2021 00:00:56.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7964,32,-3272,-463,236,213,-112.63401031,-18.93663025,-3696,36,41125,43535,0
,,,,1615075256.59999990463256836,07.03.2021 00:00:56.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7316,18,-3846,-691,-768,28,-116.23619080,-19.59831429,-3680,36,48684,43536,0
,,,,1615075257.09999990463256836,07.03.2021 00:00:57.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7016,442,-4190,61,-271,-446,-119.93006897,-17.90181732,-3648,36,64337,43537,0
,,,,1615075257.50000000000000000,07.03.2021 00:00:57.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7558,12,-3268,-80,1176,-257,-113.84932709,-6.65427017,-3616,37,8843,43538,0
,,,,1615075258.09999990463256836,07.03.2021 00:00:58.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7704,-256,-3434,911,651,-775,-114.17916870,0.05580096,-3648,37,35697,43539,0
,,,,1615075258.59999990463256836,07.03.2021 00:00:58.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7560,-410,-3580,142,-109,175,-116.44631195,1.89078498,-3632,37,9527,43540,0
,,,,1615075259.09999990463256836,07.03.2021 00:00:59.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,8026,-348,-3544,-82,-1371,-146,-118.06852722,1.92311990,-3616,37,23365,43541,0
,,,,1615075259.59999990463256836,07.03.2021 00:00:59.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,6690,-700,-4964,721,847,-324,-122.34938049,5.04901457,-3648,37,2932,43542,0
,,,,1615075260.00000000000000000,07.03.2021 00:01:00.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7222,-60,-4480,1579,-242,-1533,-120.84558868,9.10561943,-3840,37,17242,43543,0
,,,,1615075260.59999990463256836,07.03.2021 00:01:00.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7050,-18,-4468,-2728,-311,1247,-123.80001831,3.84534907,-3568,37,16992,43544,0
,,,,1615075261.09999990463256836,07.03.2021 00:01:01.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,6652,-586,-4922,-652,468,-289,-123.97223663,-3.20050311,-3616,37,43038,43545,0
,,,,1615075261.59999990463256836,07.03.2021 00:01:01.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7228,1108,-4702,-1025,-378,522,-123.99895477,-12.72967052,-3344,37,19848,43546,0
,,,,1615075262.09999990463256836,07.03.2021 00:01:02.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7216,-88,-4258,1115,501,303,-121.93590546,-5.14610291,-3584,37,23249,43547,0
,,,,1615075262.50000000000000000,07.03.2021 00:01:02.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7416,-862,-4302,-271,42,8,-120.52723694,-2.97819901,-3840,37,11333,43548,0
,,,,1615075263.09999990463256836,07.03.2021 00:01:03.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7250,-426,-4552,-1184,74,287,-120.56957245,-11.57642555,-3568,37,19896,43549,0
,,,,1615075263.59999990463256836,07.03.2021 00:01:03.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7318,-366,-4416,-100,154,-117,-121.07752991,-13.15149784,-3536,37,27170,43550,0
,,,,1615075264.09999990463256836,07.03.2021 00:01:04.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7430,-442,-4278,-411,370,-9,-118.63503265,-12.56417847,-3552,37,58474,43551,0
,,,,1615075264.59999990463256836,07.03.2021 00:01:04.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7642,-270,-3726,-943,177,148,-115.20788574,-17.15296364,-3536,37,49032,43552,0
,,,,1615075265.09999990463256836,07.03.2021 00:01:05.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7558,-10,-3778,-694,238,-20,-114.19610596,-19.12619019,-3536,37,16900,43553,0
,,,,1615075265.59999990463256836,07.03.2021 00:01:05.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7910,178,-3128,-311,-55,213,-112.89323425,-18.70284653,-3520,37,35733,43554,0
,,,,1615075266.09999990463256836,07.03.2021 00:01:06.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7710,608,-3346,558,-332,26,-112.82192993,-14.20530415,-3504,37,1547,43555,0
,,,,1615075266.59999990463256836,07.03.2021 00:01:06.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7872,894,-3476,418,-361,347,-114.38085175,-11.13231850,-3488,37,56260,43556,0
,,,,1615075267.09999990463256836,07.03.2021 00:01:07.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,9728,-602,-2028,537,-945,-938,-114.01174927,-12.85614204,-3536,38,56711,43557,0
,,,,1615075267.59999990463256836,07.03.2021 00:01:07.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7278,-302,-3868,-257,-339,148,-115.86163330,-11.89554310,-3504,38,4400,43558,0
,,,,1615075268.09999990463256836,07.03.2021 00:01:08.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7418,-38,-4082,72,-65,-38,-115.58660889,-12.55172825,-3488,38,14490,43559,0
,,,,1615075268.59999990463256836,07.03.2021 00:01:08.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7970,-1062,-3388,-96,-785,-265,-117.50772858,-9.87676525,-3456,38,61447,43560,0
,,,,1615075269.00000000000000000,07.03.2021 00:01:09.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7222,-512,-4284,1293,865,-562,-117.20397949,-1.32032478,-3488,38,38402,43561,0
,,,,1615075269.59999990463256836,07.03.2021 00:01:09.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7844,-1380,-2784,160,-574,-543,-110.04959869,3.00660110,-3472,38,6331,43562,0
,,,,1615075270.09999990463256836,07.03.2021 00:01:10.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7766,-680,-3888,-870,-289,79,-115.32209778,0.91393363,-3456,38,55725,43563,0
,,,,1615075270.59999990463256836,07.03.2021 00:01:10.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7998,-702,-3102,-60,-489,-184,-113.30362701,-2.88223481,-3424,38,43751,43564,0
,,,,1615075271.09999990463256836,07.03.2021 00:01:11.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7306,-502,-4074,72,383,21,-116.19929504,-3.21078587,-3456,38,3204,43565,0
,,,,1615075271.50000000000000000,07.03.2021 00:01:11.500,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7944,-1160,-3108,-386,-496,-306,-114.27768707,-5.27345896,-3456,38,16725,43566,0
,,,,1615075272.09999990463256836,07.03.2021 00:01:12.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,7256,-866,-4364,-984,-1256,-163,-122.40216064,-8.96634769,-3440,38,7508,43567,0
,,,,1615075272.59999990463256836,07.03.2021 00:01:12.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,6162,890,-5552,-652,-2529,-1717,-135.16378784,-13.60730648,-3424,38,48548,43568,0
,,,,1615075273.09999990463256836,07.03.2021 00:01:13.099,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,-188,1906,-8224,1348,-4643,-1440,-166.72947693,-4.15753031,-3456,38,30879,43569,0
,,,,1615075273.59999990463256836,07.03.2021 00:01:13.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,-974,426,-9706,884,3050,1881,-107.40442657,2.56839132,-3408,38,1211,43570,0
,,,,1615075274.00000000000000000,07.03.2021 00:01:14.000,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5152,486,-6744,1460,4002,418,-75.00281525,2.45714593,-3424,40,27893,43571,0
,,,,1615075274.59999990463256836,07.03.2021 00:01:14.599,0,0.00000000,0.00000000,-17.00000000,0,99.98999786,0.00000000,0.00000000,5616,-1526,-6116,1015,1043,-527,-73.26734924,8.76093102,-3424,41,47806,43572,0
